2
-0.137607, -0.146511, -0.176615, -0.20306, -0.252958, -0.28869, -0.39918, -0.417363, -0.471848, -0.405228, -0.423787, -0.413826, -0.399365, -0.412951, -0.377095, -0.437309, -0.447329, -0.740366
0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0
